EdgeID,from_id,to_id,Timestamp,Amount Sent,Sent Currency,Amount Received,Received Currency,Payment Format,Is Laundering,Hour
2194901,160318,434567,45840,146.51,4,146.51,4,4,0,12
2194940,333229,168475,45840,963.54,4,963.54,4,1,0,12
2194950,160555,168997,45840,761.87,4,761.87,4,2,0,12
2194986,171345,173145,45840,950.32,6,950.32,6,2,0,12
2195020,171476,175435,45840,15673.44,6,15673.44,6,1,0,12
2195063,359370,428812,45840,686385.38,6,686385.38,6,1,0,12
2195080,179751,179805,45840,1873.56,5,1873.56,5,4,0,12
2195085,179668,277013,45840,344296.94,5,344296.94,5,2,0,12
2195106,179795,184501,45840,41919.22,5,41919.22,5,1,0,12
2195115,181654,277044,45840,279909.39999999997,5,279909.39999999997,5,3,0,12
2195233,313515,193055,45840,38468.92,9,38468.92,9,1,0,12
2195284,192674,290364,45840,42746.02,9,42746.02,9,2,0,12
2195290,283947,196189,45840,28863.59,9,28863.59,9,5,0,12
2195344,329025,277476,45840,67.1,8,67.1,8,2,0,12
2195448,61771,374351,45840,21.29,8,21.29,8,1,0,12
2195452,290611,205749,45840,1804.63,8,1804.63,8,1,0,12
2195460,204224,313790,45840,119.44,8,119.44,8,2,0,12
2195510,207274,209685,45840,1162.34,10,1162.34,10,1,0,12
2195536,211115,211385,45840,197.23,10,197.23,10,1,0,12
2195538,208648,343285,45840,279.62,10,279.62,10,1,0,12
2195539,208648,343285,45840,136.51999999999998,10,136.51999999999998,10,2,0,12
2195552,324262,277802,45840,3998.94,10,3998.94,10,1,0,12
2195608,214687,290872,45840,136.04999999999998,3,136.04999999999998,3,3,0,12
2195627,216984,216995,45840,5045.01,3,5045.01,3,3,0,12
2195654,271062,218360,45840,1904.4,3,1904.4,3,1,0,12
2195671,216729,219600,45840,153737.89,3,153737.89,3,3,0,12
2195719,224554,339074,45840,9453.86,7,9453.86,7,1,0,12
2195728,303143,297314,45840,748508.5599999999,7,748508.5599999999,7,4,0,12
2195751,227542,314245,45840,5519.7,12,5519.7,12,5,0,12
2195807,352208,230779,45840,724.0699999999999,12,724.0699999999999,12,2,0,12
2195809,230142,227774,45840,985.97,12,985.97,12,2,0,12
2195827,231317,232358,45840,36.42,11,36.42,11,2,0,12
2195831,231727,232767,45840,17227.01,11,17227.01,11,2,0,12
2195838,231810,233273,45840,61.76,11,61.76,11,2,0,12
2195860,231503,233969,45840,174.73,11,174.73,11,3,0,12
2195903,232025,303427,45840,71702.05,11,71702.05,11,3,0,12
2195914,231317,238084,45840,48693.84,11,48693.84,11,1,0,12
2195988,231317,303545,45840,54.3,11,54.3,11,2,0,12
2195993,242858,409594,45840,1026.38,11,1026.38,11,2,0,12
2195999,278592,244292,45840,195.74,14,195.74,14,5,0,12
2196009,244666,245428,45840,572.52,14,572.52,14,4,0,12
2196027,343982,246804,45840,330.90999999999997,14,330.90999999999997,14,2,0,12
2196052,244139,339450,45840,1116.63,14,1116.63,14,1,0,12
2196064,247264,248611,45840,1951.02,14,1951.02,14,3,0,12
2196115,246373,367858,45840,658.93,14,658.93,14,1,0,12
2196146,253889,291735,45840,1577374.71,13,1577374.71,13,1,0,12
2196176,10972,10972,45840,1657.74,0,6218.349999999999,13,3,0,12
2196177,10972,272085,45840,6218.349999999999,13,6218.349999999999,13,2,0,12
2196209,257881,320104,45840,730.12,13,730.12,13,5,0,12
879944,28193,321524,45900,10264.58,0,10264.58,0,3,1,12
2192474,286058,286058,45900,17619.11,0,17619.11,0,2,0,12
2192475,286058,286058,45900,489451.47,0,489451.47,0,4,0,12
2192476,335078,2755,45900,45015.96,0,45015.96,0,1,0,12
2192485,15417,272380,45900,355.71,0,355.71,0,2,0,12
2192488,5067,272383,45900,1411.23,0,1411.23,0,3,0,12
2192533,135,352770,45900,2388.58,0,2388.58,0,1,0,12
2192542,266117,427529,45900,14358.56,0,14358.56,0,4,0,12
2192553,279218,5331,45900,2648.35,0,2648.35,0,2,0,12
2192557,4807,5735,45900,69.96,0,69.96,0,4,0,12
2192620,4414,330393,45900,318.16999999999996,0,318.16999999999996,0,2,0,12
2192702,286763,394084,45900,75.91,0,75.91,0,1,0,12
2192744,10401,15552,45900,213.66,0,213.66,0,1,0,12
2192814,330503,20971,45900,1517371.3199999998,0,1517371.3199999998,0,1,0,12
2192845,18563,22767,45900,13.29,0,13.29,0,2,0,12
2192909,274684,27872,45900,632.86,0,632.86,0,1,0,12
2192915,10682,242973,45900,180.78,0,180.78,0,3,0,12
2192937,135,29371,45900,7325.21,0,7325.21,0,2,0,12
2192989,30074,33980,45900,215.59,0,215.59,0,1,0,12
2192992,26487,266048,45900,361.02,0,361.02,0,1,0,12
2193031,3962,35965,45900,16.84,0,16.84,0,3,0,12
2193061,37221,273272,45900,3047.96,0,3047.96,0,1,0,12
2193086,423692,273272,45900,26955.06,0,26955.06,0,3,0,12
2193100,285657,38588,45900,1570.1799999999998,0,1570.1799999999998,0,1,0,12
2193113,5300,6912,45900,244.58,0,244.58,0,2,0,12
2193138,2151,357315,45900,808.02,0,808.02,0,2,0,12
2193143,135,53617,45900,117.89,0,117.89,0,1,0,12
2193147,135,42006,45900,504.1,0,504.1,0,1,0,12
2193166,326043,326044,45900,60464.35,0,60464.35,0,1,0,12
2193237,26100,50374,45900,132.96,0,132.96,0,1,0,12
2193249,143,50784,45900,429.88,0,429.88,0,3,0,12
2193285,135,361255,45900,1.19,0,1.19,0,4,0,12
2193293,51013,340764,45900,174.14,0,174.14,0,2,0,12
2193391,315625,60871,45900,268808.75,0,268808.75,0,4,0,12
2193397,315442,62061,45900,9.52,0,9.52,0,2,0,12
2193436,35685,431945,45900,6021.05,0,6021.05,0,2,0,12
2193493,414731,378371,45900,114.03,0,114.03,0,4,0,12
2193519,62284,69097,45900,223.28,0,223.28,0,5,0,12
2193538,63921,274122,45900,162.2,0,162.2,0,4,0,12
2193585,55389,75326,45900,2.82,0,2.82,0,5,0,12
2193600,74340,76393,45900,3155.6299999999997,0,3155.6299999999997,0,1,0,12
2193690,75685,388904,45900,849.93,0,849.93,0,2,0,12
2193704,176,274730,45900,3864.04,0,3864.04,0,2,0,12
2193723,511268,511266,45900,2306.65,0,2306.65,0,3,0,12
2193752,135,331709,45900,444.53,0,444.53,0,4,0,12
2193757,49371,84650,45900,161.69,0,161.69,0,1,0,12
2193776,2179,85901,45900,1039.81,0,1039.81,0,1,0,12
2193852,18698,91594,45900,27.31,0,27.31,0,3,0,12
2193891,135,94350,45900,28.88,0,28.88,0,1,0,12
2193912,135,95867,45900,236.9,0,236.9,0,1,0,12
2193978,100548,375302,45900,826.7099999999999,2,826.7099999999999,2,1,0,12
2194095,98992,117487,45900,129.73999999999998,2,129.73999999999998,2,1,0,12
2194139,317408,114447,45900,102.83,2,102.83,2,1,0,12
2194144,405820,115073,45900,11161.15,2,11161.15,2,2,0,12
2194309,369784,346351,45900,28.91,2,28.91,2,2,0,12
2194344,98992,346397,45900,7299240.93,2,7299240.93,2,1,0,12
2194375,98992,131723,45900,1077.37,2,1077.37,2,1,0,12
2194416,98992,386518,45900,1667.15,2,1667.15,2,1,0,12
2194446,300847,358756,45900,67847.34999999999,2,67847.34999999999,2,1,0,12
2194488,317803,139768,45900,9.23,2,9.23,2,4,0,12
2194527,107212,332719,45900,332.85999999999996,2,332.85999999999996,2,2,0,12
2194532,282135,142783,45900,773.29,2,773.29,2,1,0,12
2194720,126296,154569,45900,614.77,2,614.77,2,4,0,12
2194723,98992,342363,45900,2228.52,2,2228.52,2,1,0,12
2194732,149437,155626,45900,304.87,2,304.87,2,2,0,12
2194749,52659,52659,45900,1682.31,0,1435.6799999999998,2,3,0,12
2194750,52659,373732,45900,1435.6799999999998,2,1435.6799999999998,2,2,0,12
2194756,145590,312809,45900,24228922.459999997,2,24228922.459999997,2,1,0,12
2194792,117418,386843,45900,106.28,2,106.28,2,1,0,12
2194810,160611,160642,45900,60212.509999999995,4,60212.509999999995,4,3,0,12
2194826,276516,161234,45900,1409.12,4,1409.12,4,1,0,12
2194831,161094,161490,45900,13007.72,4,13007.72,4,3,0,12
2194856,161515,289602,45900,35882.759999999995,4,35882.759999999995,4,2,0,12
2194866,351127,163869,45900,2749.3199999999997,4,2749.3199999999997,4,2,0,12
2194905,163220,166314,45900,2180.5899999999997,4,2180.5899999999997,4,2,0,12
2194922,312983,380706,45900,11762572.97,4,11762572.97,4,1,0,12
2194924,160318,167431,45900,2426.51,4,2426.51,4,1,0,12
2195019,171058,175105,45900,13979.42,6,13979.42,6,2,0,12
2195058,172378,177226,45900,13540.85,6,13540.85,6,2,0,12
2195143,277096,182984,45900,14245.77,5,14245.77,5,2,0,12
2195149,182834,183172,45900,2960.79,5,2960.79,5,2,0,12
2195152,181067,183348,45900,7237.98,5,7237.98,5,2,0,12
2195165,351446,185814,45900,957.68,5,957.68,5,2,0,12
2195182,313277,187079,45900,185011.98,5,185011.98,5,2,0,12
2195243,342936,396006,45900,968.85,9,968.85,9,2,0,12
2195246,296510,296594,45900,1961766.73,9,1961766.73,9,2,0,12
2195252,190305,193945,45900,95691.29,9,95691.29,9,1,0,12
2195259,191080,192766,45900,247924.26,9,247924.26,9,2,0,12
2195260,192179,194505,45900,14081.81,9,14081.81,9,1,0,12
2195265,390270,194611,45900,5037.59,9,5037.59,9,3,0,12
2195311,196770,197110,45900,59301.56,9,59301.56,9,4,0,12
2195312,196770,197110,45900,65054.7,9,65054.7,9,3,0,12
2195337,198600,198667,45900,563.3399999999999,8,563.3399999999999,8,3,0,12
2195480,208223,207550,45900,4664.719999999999,10,4664.719999999999,10,2,0,12
2195506,381223,209164,45900,941.72,10,941.72,10,1,0,12
2195507,381223,209164,45900,862.4399999999999,10,862.4399999999999,10,4,0,12
2195511,207274,209685,45900,396.73,10,396.73,10,2,0,12
2195553,324262,277802,45900,2315.81,10,2315.81,10,2,0,12
2195596,216017,434903,45900,5926.57,3,5926.57,3,3,0,12
2195604,216335,270979,45900,1306.2,3,1306.2,3,2,0,12
2195695,221636,278079,45900,42157.45,7,42157.45,7,1,0,12
2195722,223210,224862,45900,1544.4,7,1544.4,7,2,0,12
2195769,231137,228348,45900,11334.24,12,11334.24,12,4,0,12
2195784,227723,360088,45900,57853.74,12,57853.74,12,2,0,12
2195797,228625,230164,45900,2091.44,12,2091.44,12,1,0,12
2195832,231727,232767,45900,7809.879999999999,11,7809.879999999999,11,4,0,12
2195859,231503,233969,45900,274.43,11,274.43,11,4,0,12
2195872,234253,271448,45900,0.57,11,0.57,11,3,0,12
2195901,232025,303427,45900,60575.939999999995,11,60575.939999999995,11,1,0,12
2196001,244292,244472,45900,7498.24,14,7498.24,14,2,0,12
2196012,271861,271750,45900,2987.2,14,2987.2,14,1,0,12
2196022,314590,246160,45900,1704.56,14,1704.56,14,4,0,12
2196026,343982,246804,45900,259.5,14,259.5,14,1,0,12
2196043,243806,247807,45900,2615.15,14,2615.15,14,2,0,12
2196053,244139,339450,45900,4219.679999999999,14,4219.679999999999,14,2,0,12
2196070,324925,249528,45900,4505.34,14,4505.34,14,2,0,12
2196155,253745,255518,45900,2199788.84,13,2199788.84,13,1,0,12
2196165,255609,256462,45900,1239.95,13,1239.95,13,2,0,12
2196181,255508,425412,45900,4742.16,13,4742.16,13,4,0,12
2196216,262464,298215,45900,1.4426219999999998,1,1.4426219999999998,1,6,0,12
2196232,258237,260503,45900,0.0373159999999999,1,0.0373159999999999,1,6,0,12
2196257,314907,262141,45900,0.347582,1,0.347582,1,6,0,12
2196281,262196,263796,45900,0.02681,1,0.02681,1,6,0,12
2196290,272313,264508,45900,3.691803,1,3.691803,1,6,0,12
2196295,258728,265015,45900,0.0032419999999999,1,0.0032419999999999,1,6,0,12
879912,64231,64231,45960,5477.36,0,4674.38,2,3,0,12
879913,64231,109413,45960,4674.38,2,4674.38,2,3,1,12
2192515,3264,3349,45960,2920.24,0,2920.24,0,1,0,12
2192527,19550,3744,45960,5737.009999999999,0,5737.009999999999,0,2,0,12
2192613,315024,348787,45960,446.35,0,446.35,0,1,0,12
2192647,6779,94538,45960,1463.85,0,1463.85,0,2,0,12
2192653,11307,11327,45960,42330.1,0,42330.1,0,3,0,12
2192668,11318,11327,45960,37711.439999999995,0,37711.439999999995,0,3,0,12
2192690,5427,12532,45960,2074.18,0,2074.18,0,1,0,12
2192694,135,12825,45960,341059.83999999997,0,341059.83999999997,0,4,0,12
2192714,378695,344923,45960,32.589999999999996,0,32.589999999999996,0,3,0,12
2192743,13493,15244,45960,1411.9399999999998,0,1411.9399999999998,0,2,0,12
2192775,11749,18313,45960,22924.45,0,22924.45,0,1,0,12
2192822,21059,21060,45960,516.8299999999999,0,516.8299999999999,0,2,0,12
2192841,135,37715,45960,36.7,0,36.7,0,2,0,12
2192844,18563,22767,45960,250.39,0,250.39,0,1,0,12
2192852,1310,23409,45960,307.33,0,307.33,0,2,0,12
2192876,511256,25722,45960,1351.73,0,1351.73,0,3,0,12
2192901,304244,315471,45960,1575.26,0,1575.26,0,1,0,12
2192978,31296,33251,45960,9215.36,0,9215.36,0,1,0,12
2192986,37668,11503,45960,13796.84,0,13796.84,0,2,0,12
2192995,8453,34485,45960,471.59,0,471.59,0,2,0,12
2193012,15896,397072,45960,1696.34,0,1696.34,0,3,0,12
2193039,511258,36445,45960,4525.23,0,4525.23,0,3,0,12
2193072,475907,273272,45960,44095.42,0,44095.42,0,3,0,12
2193075,511263,273272,45960,2128.73,0,2128.73,0,3,0,12
2193078,37231,273272,45960,5458.36,0,5458.36,0,1,0,12
2193081,37241,273272,45960,20450531.89,0,20450531.89,0,1,0,12
2193167,326043,326044,45960,12030.53,0,12030.53,0,2,0,12
2193191,9264,421640,45960,807.79,0,807.79,0,1,0,12
2193195,292920,292921,45960,153.78,0,153.78,0,1,0,12
2193221,12884,47979,45960,7582.57,0,7582.57,0,2,0,12
2193222,30766,48034,45960,115.74,0,115.74,0,1,0,12
2193235,117,49545,45960,87.33,0,87.33,0,2,0,12
2193260,5342,335910,45960,321.65999999999997,0,321.65999999999997,0,1,0,12
2193273,40883,280346,45960,1055.86,0,1055.86,0,1,0,12
2193281,299282,53882,45960,13482.93,0,13482.93,0,2,0,12
2193336,46235,327018,45960,319.8,0,319.8,0,2,0,12
2193412,265659,345561,45960,403.33,0,403.33,0,3,0,12
2193431,274746,349580,45960,7784.96,0,7784.96,0,1,0,12
2193547,64861,400247,45960,511.16,0,511.16,0,2,0,12
2193579,30406,287328,45960,2861.7799999999997,0,2861.7799999999997,0,2,0,12
2193586,44247,75401,45960,857.5899999999999,0,857.5899999999999,0,1,0,12
2193592,31280,53442,45960,27.25,0,27.25,0,3,0,12
2193609,265222,280929,45960,181.35,0,181.35,0,2,0,12
2193620,63595,77779,45960,3226.54,0,3226.54,0,3,0,12
2193641,267287,79238,45960,9886.87,0,9886.87,0,3,0,12
2193732,83279,511266,45960,2558.14,0,2558.14,0,3,0,12
2193778,85951,369218,45960,2147.68,0,2147.68,0,3,0,12
2193830,90075,90076,45960,15097.0,0,15097.0,0,1,0,12
2193848,79406,91541,45960,163.01,0,163.01,0,1,0,12
2193881,93654,93655,45960,1773.9199999999998,0,1773.9199999999998,0,3,0,12
2193971,116051,100099,45960,152.2,2,152.2,2,3,0,12
2194016,341464,103992,45960,40.6,2,40.6,2,1,0,12
2194022,101835,294470,45960,1087.05,2,1087.05,2,1,0,12
2194047,99252,107533,45960,122.39,2,122.39,2,1,0,12
2194076,134640,306415,45960,80.42,2,80.42,2,1,0,12
2194101,274965,110948,45960,2021.05,2,2021.05,2,2,0,12
2194217,109300,120084,45960,212.76,2,212.76,2,2,0,12
2194264,392380,268404,45960,129.46,2,129.46,2,4,0,12
2194267,103667,288569,45960,175.72,2,175.72,2,1,0,12
2194382,123967,403519,45960,205.76,2,205.76,2,3,0,12
2194390,281896,133001,45960,48.879999999999995,2,48.879999999999995,2,4,0,12
2194440,133268,136342,45960,1846.97,2,1846.97,2,4,0,12
2194447,98992,366237,45960,6871.349999999999,2,6871.349999999999,2,1,0,12
2194478,116929,139229,45960,1525.13,2,1525.13,2,1,0,12
2194502,98992,377094,45960,22.97,2,22.97,2,2,0,12
2194521,113275,322929,45960,64.11,2,64.11,2,1,0,12
2194725,148935,395627,45960,1.54,2,1.54,2,2,0,12
2194761,108984,411177,45960,96.04,2,96.04,2,1,0,12
2194775,99229,158272,45960,4.29,2,4.29,2,4,0,12
2194788,142542,380598,45960,3881.4,2,3881.4,2,1,0,12
2194795,140525,370308,45960,78926.23999999999,2,78926.23999999999,2,4,0,12
2194834,283144,338011,45960,529499.01,4,529499.01,4,1,0,12
2194917,162706,160229,45960,105165.65,4,105165.65,4,1,0,12
2194919,162706,160229,45960,117557.03,4,117557.03,4,4,0,12
2194923,312983,380706,45960,2605988.24,4,2605988.24,4,4,0,12
2194932,310129,310129,45960,22205.379999999997,0,148722.78,4,3,0,12
2194933,310129,168063,45960,148722.78,4,148722.78,4,1,0,12
2195007,174501,174504,45960,4341557.93,6,4341557.93,6,3,0,12
2195009,328571,174692,45960,88253.23,6,88253.23,6,2,0,12
2195044,171345,176719,45960,178732.66999999998,6,178732.66999999998,6,1,0,12
2195059,177115,307847,45960,13987560.2,6,13987560.2,6,1,0,12
2195062,177115,307847,45960,2138275.24,6,2138275.24,6,5,0,12
2195069,175679,313233,45960,13019.75,6,13019.75,6,2,0,12
2195082,270111,323664,45960,46802.17,5,46802.17,5,1,0,12
2195095,185120,383983,45960,17359.43,5,17359.43,5,1,0,12
2195116,181819,181831,45960,73189.55,5,73189.55,5,1,0,12
2195175,318746,318754,45960,29482562.18,5,29482562.18,5,1,0,12
2195190,184467,342900,45960,30101.28,5,30101.28,5,1,0,12
2195345,199034,308270,45960,23.81,8,23.81,8,1,0,12
2195356,199239,199619,45960,20.63,8,20.63,8,1,0,12
2195357,199239,199619,45960,223.33,8,223.33,8,2,0,12
2195380,199203,277535,45960,706.4499999999999,8,706.4499999999999,8,1,0,12
2195414,319007,355855,45960,118.24,8,118.24,8,4,0,12
2195469,204065,206897,45960,165436.86,8,165436.86,8,1,0,12
2195589,214519,324324,45960,297312.64999999997,3,297312.64999999997,3,4,0,12
2195591,214647,215436,45960,12835.56,3,12835.56,3,2,0,12
2195635,216991,216995,45960,1693.28,3,1693.28,3,3,0,12
2195680,215386,219936,45960,481.83,3,481.83,3,2,0,12
2195696,221636,278079,45960,1809.93,7,1809.93,7,2,0,12
2195701,329492,314135,45960,8936.09,7,8936.09,7,1,0,12
2195703,222024,221326,45960,131043.5,7,131043.5,7,1,0,12
2195727,303143,297314,45960,1914655.65,7,1914655.65,7,1,0,12
2195730,222712,225434,45960,82928.18,7,82928.18,7,1,0,12
2195741,284563,284672,45960,25655.379999999997,7,25655.379999999997,7,1,0,12
2195773,228009,228493,45960,273.26,12,273.26,12,1,0,12
2195779,227978,229468,45960,1381.22,12,1381.22,12,1,0,12
2195780,227978,229468,45960,7865.259999999999,12,7865.259999999999,12,2,0,12
2195810,231419,231418,45960,2540.5699999999997,11,2540.5699999999997,11,3,0,12
2195842,231586,324690,45960,0.49,11,0.49,11,2,0,12
2195887,278323,235863,45960,1730.48,11,1730.48,11,4,0,12
2195956,297473,339305,45960,1860.35,11,1860.35,11,1,0,12
2195983,231258,371368,45960,200.57,11,200.57,11,2,0,12
2196011,244141,249424,45960,281.22999999999996,14,281.22999999999996,14,2,0,12
2196013,271861,271750,45960,19645.68,14,19645.68,14,2,0,12
2196047,244683,247883,45960,3115.04,14,3115.04,14,1,0,12
2196059,243996,248576,45960,34012691.37,14,34012691.37,14,3,0,12
2196060,309272,367822,45960,136835.9,14,136835.9,14,1,0,12
2196072,247115,297865,45960,126.52,14,126.52,14,4,0,12
2196087,247190,246994,45960,9690.66,14,9690.66,14,4,0,12
2196128,52662,52662,45960,3693.95,0,12474.48,14,3,0,12
2196129,52662,384825,45960,12474.48,14,12474.48,14,1,0,12
2196133,248085,248852,45960,25668.12,14,25668.12,14,3,0,12
2196148,253889,291735,45960,12201363.15,13,12201363.15,13,4,0,12
2196170,320077,256576,45960,1199.72,13,1199.72,13,1,0,12
2196178,254229,257056,45960,6191.07,13,6191.07,13,1,0,12
2196182,253745,309487,45960,33889.57,13,33889.57,13,1,0,12
2196296,258728,265015,45960,0.032056,1,0.032056,1,6,0,12
2192482,279202,735,46020,763.24,0,763.24,0,2,0,12
2192499,781,13418,46020,31.389999999999997,0,31.389999999999997,0,4,0,12
2192506,1725,2416,46020,51907.829999999994,0,51907.829999999994,0,1,0,12
2192511,1565,33696,46020,12122.92,0,12122.92,0,1,0,12
2192531,566,3748,46020,413.42,0,413.42,0,3,0,12
2192554,3594,5461,46020,1435.45,0,1435.45,0,1,0,12
2192577,6608,407405,46020,9.02,0,9.02,0,2,0,12
2192579,304074,47925,46020,1167.66,0,1167.66,0,2,0,12
2192591,272386,7793,46020,761.6899999999999,0,761.6899999999999,0,1,0,12
2192608,135,8925,46020,164.23999999999998,0,164.23999999999998,0,1,0,12
2192622,5232,298374,46020,210.17,0,210.17,0,2,0,12
2192638,135,10887,46020,142.11,0,142.11,0,1,0,12
2192757,292173,348895,46020,3880.19,0,3880.19,0,4,0,12
2192763,135,315327,46020,14863.81,0,14863.81,0,2,0,12
2192769,265337,17674,46020,66.75,0,66.75,0,3,0,12
2192773,17777,18041,46020,551.9499999999999,0,551.9499999999999,0,1,0,12
2192791,103786,103786,46020,4255.99,2,4987.099999999999,0,3,0,12
2192792,103786,18931,46020,4987.099999999999,0,4987.099999999999,0,4,0,12
2192843,3065,315395,46020,220.09,0,220.09,0,2,0,12
2192864,3872,24236,46020,4.859999999999999,0,4.859999999999999,0,1,0,12
2192874,936,325722,46020,451.2399999999999,0,451.2399999999999,0,2,0,12
2192883,25724,25722,46020,213.85,0,213.85,0,3,1,12
2192946,16167,31020,46020,44.03,0,44.03,0,1,0,12
2192948,135,76259,46020,323.82,0,323.82,0,1,0,12
2192973,11966,32818,46020,21597.55,0,21597.55,0,2,0,12
2192988,23572,33570,46020,236.18,0,236.18,0,1,0,12
2193014,135,382230,46020,8.19,0,8.19,0,4,0,12
2193038,292115,36304,46020,8362.949999999999,0,8362.949999999999,0,5,0,12
2193064,511261,273272,46020,42912.63,0,42912.63,0,3,0,12
2193088,37212,273272,46020,2780.93,0,2780.93,0,3,0,12
2193248,143,50784,46020,184.5,0,184.5,0,4,0,12
2193279,5885,305126,46020,284194.68,0,284194.68,0,4,0,12
2193290,24429,410537,46020,2763.72,0,2763.72,0,5,0,12
2193301,55592,402728,46020,2176.79,0,2176.79,0,3,1,12
2193343,10274,305237,46020,1450.05,0,1450.05,0,1,0,12
2193359,394450,382492,46020,78.22999999999999,0,78.22999999999999,0,2,0,12
2193367,135,59215,46020,6036036.97,0,6036036.97,0,1,0,12
2193379,266340,59567,46020,213.72,0,213.72,0,1,0,12
2193433,56141,65346,46020,96.68,0,96.68,0,1,0,12
2193474,292449,67197,46020,1.3099999999999998,0,1.3099999999999998,0,2,0,12
2193489,30274,365246,46020,4585.95,0,4585.95,0,2,0,12
2193504,353583,274060,46020,3013.76,0,3013.76,0,1,0,12
2193520,55913,69324,46020,72.82,0,72.82,0,1,0,12
2193550,4359,88869,46020,4592.25,0,4592.25,0,1,0,12
2193599,55361,267201,46020,13561.01,0,13561.01,0,1,0,12
2193652,388882,80168,46020,10070.22,0,10070.22,0,2,0,12
2193678,349848,400352,46020,2816.37,0,2816.37,0,3,0,12
2193702,7973,82041,46020,2031.04,0,2031.04,0,2,0,12
2193705,43197,82153,46020,1115.08,0,1115.08,0,1,0,12
2193713,361181,321797,46020,1359363.59,0,1359363.59,0,3,0,12
2193725,376177,511266,46020,4592.19,0,4592.19,0,3,0,12
2193738,365464,511266,46020,178.2,0,178.2,0,3,0,12
2193758,49371,84650,46020,67.32,0,67.32,0,4,0,12
2193769,280977,85238,46020,999.58,0,999.58,0,1,0,12
2193796,320590,86788,46020,13.18,0,13.18,0,3,0,12
2193812,382887,382886,46020,287.95,0,287.95,0,4,0,12
2193834,298965,90230,46020,225.49,0,225.49,0,1,0,12
2193851,18698,91594,46020,114.17,0,114.17,0,2,0,12
2193885,83831,386062,46020,21068.37,0,21068.37,0,2,0,12
2193915,135,358187,46020,463.66,0,463.66,0,1,0,12
2193977,100682,115741,46020,1508.23,2,1508.23,2,4,0,12
2194001,113935,102380,46020,20474.89,2,20474.89,2,1,0,12
2194036,106890,275084,46020,489.67,2,489.67,2,2,0,12
2194038,101924,105965,46020,548.72,2,548.72,2,2,0,12
2194043,103975,106851,46020,213.33,2,213.33,2,1,0,12
2194081,104886,110575,46020,18028.69,2,18028.69,2,1,0,12
2194122,98992,354368,46020,440.25,2,440.25,2,1,0,12
2194142,98992,306497,46020,1086.48,2,1086.48,2,4,0,12
2194218,146934,300847,46020,40.15,2,40.15,2,1,0,12
2194263,392380,268404,46020,64.99,2,64.99,2,1,0,12
2194279,13336,13336,46020,2534.33,0,2162.79,2,3,0,12
2194280,13336,124480,46020,2162.79,2,2162.79,2,1,0,12
2194292,110379,125191,46020,4069.52,2,4069.52,2,1,0,12
2194328,417862,373259,46020,291.28999999999996,2,291.28999999999996,2,3,0,12
2194377,337870,389523,46020,3764.57,2,3764.57,2,1,0,12
2194409,111201,134456,46020,3362.42,2,3362.42,2,4,0,12
2194423,268620,354735,46020,1434.6,2,1434.6,2,1,0,12
2194453,300611,362476,46020,10504.22,2,10504.22,2,2,0,12
2194456,109406,137746,46020,204.73,2,204.73,2,1,0,12
2194468,99012,138633,46020,10.64,2,10.64,2,3,0,12
2194479,123256,139241,46020,13328.84,2,13328.84,2,1,0,12
2194580,137294,148387,46020,8925.279999999999,2,8925.279999999999,2,1,0,12
2194665,281915,152009,46020,309.15,2,309.15,2,4,0,12
2194681,269245,269246,46020,1861.55,2,1861.55,2,1,0,12
2194693,366497,366498,46020,124.81,2,124.81,2,4,0,12
2194701,282888,153788,46020,187187.52,2,187187.52,2,1,0,12
2194724,148935,395627,46020,6.33,2,6.33,2,1,0,12
2194736,301574,155883,46020,2013.25,2,2013.25,2,1,0,12
2194793,117418,386843,46020,738.03,2,738.03,2,2,0,12
2194796,140525,370308,46020,13973.49,2,13973.49,2,3,0,12
2194806,160108,160444,46020,21546.46,4,21546.46,4,2,0,12
2194833,160318,276541,46020,25196.19,4,25196.19,4,2,0,12
2194845,160353,165534,46020,339977.73,4,339977.73,4,4,0,12
2194926,283131,167465,46020,25008.41,4,25008.41,4,1,0,12
2194975,171542,172118,46020,51298457.4,6,51298457.4,6,3,0,12
2195017,171700,174853,46020,38478.96,6,38478.96,6,4,0,12
2195043,175461,283489,46020,13663.76,6,13663.76,6,4,0,12
2195096,185120,383983,46020,20596.25,5,20596.25,5,2,0,12
2195103,180807,181371,46020,253412548.64,5,253412548.64,5,1,0,12
2195126,181196,302252,46020,1209.06,5,1209.06,5,1,0,12
2195157,181242,184479,46020,164006.8,5,164006.8,5,2,0,12
2195181,313277,187079,46020,570195.49,5,570195.49,5,1,0,12
2195183,179751,187188,46020,9477.39,5,9477.39,5,1,0,12
2195191,184467,342900,46020,45281.77,5,45281.77,5,4,0,12
2195232,191210,192530,46020,7841.629999999999,9,7841.629999999999,9,2,0,12
2195237,190039,277324,46020,1209715.02,9,1209715.02,9,1,0,12
2195258,191080,192766,46020,41528.4,9,41528.4,9,1,0,12
2195314,313586,197280,46020,144169.69,9,144169.69,9,4,0,12
2195315,197138,323986,46020,2385506.35,9,2385506.35,9,1,0,12
2195336,198665,290502,46020,2269.01,8,2269.01,8,4,0,12
2195355,199394,390318,46020,137.32,8,137.32,8,4,0,12
2195366,61771,200277,46020,102.81,8,102.81,8,2,0,12
2195382,302643,201969,46020,1650197.3299999998,8,1650197.3299999998,8,1,0,12
2195398,201360,203074,46020,8984.4,8,8984.4,8,2,0,12
